return_1,return_5,log_return_1,sma_ratio_20,sma_ratio_50,ema_ratio_20,rsi_14,macd,macd_signal,roc_5,roc_10,bb_width,bb_pct_b,atr_ratio,stoch_k,stoch_d,obv_change,vwap_ratio,target_direction
-0.011451889758935296,-0.012012904443783001,-0.011517967610371585,-0.0050770432730408155,-0.0006028296933845434,-0.004286517626230224,0.4765406082139932,0.5064106253924194,0.6167388420492078,-0.012012904443783001,-0.003339752798888207,0.021682422868223396,0.2646503249198617,0.009617361393909164,0.34552083507679965,0.6039010791801755,0.17475253868455187,-0.004155682626164614,0.0
-0.004116805339772989,-0.01201507313522776,-0.004125302712246431,-0.009187103599887947,-0.004358004241657998,-0.00759295948758687,0.45183920344090595,0.3054926058168519,0.5544895948027366,-0.01201507313522776,-0.012296498773385456,0.02166684332045403,0.07205168546526146,0.010055712736721708,0.22377596261063679,0.4524110505116841,0.1772858865232867,-0.008169769576075181,1.0
0.0039896263114809205,0.0019667484894743126,0.0039816888570755144,-0.005227024117509194,-0.00012161865952364792,-0.00328864761991976,0.479861621714113,0.21073345630614426,0.4857383671034182,0.0019667484894743126,-0.010844897258982078,0.021609790479260434,0.25684681137061055,0.009936418627667311,0.36888114686314444,0.3127259815168603,-0.09839079111548377,-0.004239772114845053,1.0
0.013166084474972584,0.0042710416252405015,0.013080164912577465,0.0074911732282472165,0.013019588349762579,0.008889086858201667,0.560101216460924,0.35323099401753666,0.4592368924862419,0.0042710416252405015,-0.00014173768089775773,0.022446117907141152,0.8312587434552683,0.010115997143751254,0.8496502750316147,0.48076912816846534,-0.19276552835587002,0.008248627666678665,0.0
-0.004772679945846403,-0.0033598650826176524,-0.004784105551112915,0.002320075187492998,0.008189596548476619,0.003684501538109064,0.5278915981426656,0.3803568242040569,0.44346087882980495,-0.0033598650826176524,-0.0007591386765950503,0.022251695821837825,0.6040237524647817,0.009903107806821628,0.6730778464838169,0.6305364227928587,0.11598161344262325,0.003184692584547122,0.0
-0.002991334129370804,0.005169946685540827,-0.0029958171116048677,-0.0007947027292051212,0.00536723570489217,0.0006171315075800266,0.5082574352274424,0.34706282686639156,0.42418126843712234,0.005169946685540827,-0.0069050638337549985,0.02215020506652871,0.4640935701705791,0.009907074957587568,0.5629371562104816,0.695221759241971,0.16435542225899957,9.351301988780314e-05,1.0
0.00019053503065014077,0.009517453615780713,0.0001905168811565613,-0.0005068205537503978,0.005664723410097716,0.00073078754847411,0.5095050935468877,0.320211271095701,0.40338726896883814,0.009517453615780713,-0.00261197242070188,0.02211477266446558,0.4770706414771129,0.009701026225986594,0.5699316555782556,0.6019822194241847,-0.11161098294354888,0.00032163112920646775,1.0
0.010427589738381204,0.015990863574280922,0.010373597439841743,0.009473502189323746,0.01595873380057733,0.010091729748327394,0.573321858543991,0.47008885603443673,0.4167275863819579,0.015990863574280922,0.01798906207053541,0.023578001285095462,0.8980234403183331,0.009689299192712397,0.9527991335570622,0.6952226484485999,-0.12731323735716016,0.01041166835241536,1.0
0.0010838118856910661,0.0038749047497361744,0.0010832249856105275,0.009489509607068403,0.016867058995001738,0.01011023133981559,0.5795093762179467,0.6004893959560604,0.4534799482967784,0.0038749047497361744,0.008162496254456864,0.023064528956745257,0.9075654585038142,0.009239637710072163,0.9709405142597751,0.8312237677983644,-0.11634866109493514,0.010179451685639274,1.0
0.003106776758258434,0.01182282648472488,0.003101960699713219,0.011844441520684201,0.019479694158996974,0.011971454361058953,0.5975455357117003,0.7484248242465128,0.5124689234867253,0.01182282648472488,0.008423238300223401,0.025362994728112556,0.961530393639578,0.008968720928442574,0.9548211113638837,0.9595202530602404,-0.12829436473124678,0.012708876082525133,0.0
-0.0003285186401389417,0.014525207704620513,-0.0003285726142087168,0.010689010548539102,0.018689595528307734,0.010518783398603126,0.594632016697338,0.8502166273963496,0.5800184642686502,0.014525207704620513,0.019770248939590784,0.026890596085443405,0.8932960029827529,0.008625898877395434,0.920703740300828,0.9488217886414957,0.14236886602761722,0.011813349016839503,0.0
-0.0007040975324783538,0.013617753319542292,-0.0007043455255603524,0.009438609705050505,0.017203798356141053,0.008864909608678362,0.5880166900145694,0.9083190068841986,0.64567857279176,0.013617753319542292,0.023264813270892803,0.02830548304455445,0.8303372472244195,0.00844489053430302,0.8717958192682301,0.9157735569776473,0.1328225220129471,0.010551476654000469,1.0
